1;245;218,33;20,87;2
1;308;218,33;20,87;2
1;308;218,33;20,87;2
1;308;218,33;20,87;2
1;245;220;20,87;2
1;208;220;20,87;2
1;208;222,5;20,87;2
1;218;223,33;20,87;2
1;218;221,67;20,87;2
1;238;221,67;20,87;2
1;238;221,67;20,87;2
1;251;220,83;20,87;2
1;239;220,83;20,87;2
1;239;220,83;20,87;2
1;232;220,83;20,87;2
1;239;221,67;20,87;2
1;232;223,33;20,87;2
1;231;222,5;20,81;2
1;232;221,67;20,87;2
1;231;222,5;20,87;2
1;208;211,67;20,81;2
1;208;213,33;20,81;2
1;220;188,33;20,81;2
1;220;184,17;20,81;2
1;291;184,17;20,81;2
1;291;183,33;20,87;2
1;291;182,5;20,81;2
1;291;181,67;20,81;2
1;218;181,67;20,81;2
1;218;180,83;20,87;2
1;232;180,83;20,81;2
1;232;180,83;20,87;2
1;239;180,83;20,81;2
1;324;180,83;20,87;2
1;239;182,5;20,81;2
1;239;180;20,81;2
1;324;180;20,87;2
1;226;180;20,87;2
1;211;180,83;20,87;2
1;206;178,33;20,87;2
1;211;180,83;20,81;2
1;211;181,67;20,87;2
1;226;181,67;20,87;2
1;228;181,67;20,87;2
1;228;181,67;20,87;2
1;228;182,5;20,87;2
1;228;182,5;20,87;2
1;228;182,5;20,87;2
1;228;182,5;20,81;2
1;226;182,5;20,81;2
1;216;183,33;20,87;2
1;216;183,33;20,87;2
1;216;183,33;20,87;2
1;216;184,17;20,87;2
1;219;184,17;20,87;2
1;224;185;20,81;2
1;248;184,17;20,87;2
1;248;183,33;20,87;2
1;248;183,33;20,87;2
1;236;182,5;20,87;2
1;213;181,67;20,81;2
1;213;210;20,87;2
1;209;215;20,87;2
1;209;215;20,87;2
1;209;216,67;20,87;2
1;252;219,17;20,81;2
1;226;214,17;20,87;2
1;226;214,17;20,87;2
1;276;213,33;20,87;2
1;261;214,17;20,87;2
1;226;215,83;20,87;2
1;215;216,67;20,87;2
1;215;217,5;20,87;2
1;215;218,33;20,87;2
1;215;217,5;20,87;2
1;208;219,17;20,87;2
1;206;220,83;20,87;2
1;241;220,83;20,87;2
1;220;221,67;20,87;2
1;218;222,5;20,87;2
0;220;225;20,87;2
0;220;225;20,87;2
0;220;227,5;20,87;2
0;220;228,33;20,87;2
0;231;228,33;20,87;2
0;258;230;20,87;2
0;268;231,67;20,87;2
0;258;232,5;20,87;2
0;231;231,67;20,87;2
0;258;230,83;20,87;2
0;258;229,17;20,87;2
0;258;230;20,87;2
0;258;227,5;20,87;2
0;258;224,17;20,87;2
0;305;222,5;20,87;2
0;263;227,5;20,87;2
0;263;225,83;20,87;2
0;263;225,83;20,87;2
0;263;224,17;20,87;2
0;263;225,83;20,87;2
0;282;226,67;20,87;2
0;246;229,17;20,87;2
0;272;229,17;20,87;2
0;272;226,67;20,87;2
0;234;230,83;20,87;2
0;234;231,67;20,81;2
0;245;233,33;20,87;2
0;245;225;20,87;2
0;245;225;20,87;2
0;245;223,33;20,87;2
0;221;225;20,87;2
0;221;224,17;20,87;2
0;218;224,17;20,87;2
0;218;223,33;20,87;2
0;218;220,83;20,87;2
0;218;220,83;20,87;2
0;218;220,83;20,87;2
0;242;220,83;20,87;2
0;242;220;20,87;2
0;242;219,17;20,87;2
0;233;217,5;20,87;2
0;188;215,83;20,87;2
0;188;215;20,87;2
0;188;215;20,87;2
0;188;215;20,87;2
0;204;214,17;20,87;2
0;211;215;20,87;2
0;204;215;20,87;2
0;204;215,83;20,87;2
0;237;215,83;20,87;2
0;196;216,67;20,87;2
0;196;217,5;20,87;2
0;212;218,33;20,87;2
0;212;218,33;20,87;2
0;212;216,67;20,87;2
0;265;217,5;20,87;2
0;212;218,33;20,87;2
0;211;218,33;20,87;2
0;237;218,33;20,87;2
0;211;218,33;20,87;2
0;211;216,67;20,87;2
0;237;220,83;20,87;2
0;241;220;20,87;2
0;241;219,17;20,87;2
0;241;221,67;20,87;2
0;223;224,17;20,87;2
0;223;220,83;20,87;2
0;220;223,33;20,87;2
0;223;222,5;20,87;2
0;231;225,83;20,87;2
0;231;223,33;20,87;2
0;197;225;20,87;2
0;195;225;20,87;2
0;190;223,33;20,87;2
0;190;222,5;20,87;2
0;183;224,17;20,87;2
0;183;225;20,87;2
0;191;225;20,87;2
0;203;225;20,87;2
0;191;230;20,87;2
0;191;228,33;20,87;2
0;176;227,5;20,87;2
0;176;228,33;20,81;2
0;176;226,67;20,87;2
0;218;229,17;20,87;2
0;218;228,33;20,87;2
0;218;228,33;20,87;2
0;218;229,17;20,87;2
0;218;228,33;20,87;2
0;216;227,5;20,87;2
0;216;228,33;20,81;2
0;190;226,67;20,87;2
0;190;226,67;20,87;2
0;182;227,5;20,81;2
0;182;225;20,81;2
0;196;223,33;20,87;2
0;218;222,5;20,87;2
0;237;225;20,87;2
0;237;225;20,81;2
0;237;228,33;20,87;2
0;266;226,67;20,87;2
0;262;227,5;20,87;2
0;262;225;20,87;2
0;271;229,17;20,81;2
0;262;222,5;20,81;2
0;262;221,67;20,81;2
0;267;219,17;20,87;2
0;269;219,17;20,81;2
0;267;220,83;20,87;2
0;267;220;20,87;2
0;206;220,83;20,87;2
0;206;221,67;20,87;2
0;173;220,83;20,81;2
0;173;220;20,87;2
0;173;220;20,87;2
0;194;220;20,87;2
0;194;220;20,87;2
1;211;222,5;20,87;2
1;196;218,33;20,87;2
1;239;220,83;20,87;2
1;239;222,5;20,87;2
1;239;223,33;20,87;2
1;257;221,67;20,87;2
1;257;220,83;20,87;2
1;257;219,17;20,87;2
1;277;197,5;20,87;2
1;277;198,33;20,87;2
1;257;198,33;20,87;2
1;277;196,67;20,87;2
1;269;195;20,87;2
1;257;195,83;20,87;2
1;233;193,33;20,87;2
1;269;192,5;20,87;2
1;250;192,5;20,87;2
1;233;191,67;20,87;2
1;250;193,33;20,87;2
1;250;193,33;20,87;2
1;250;186,67;20,87;2
1;234;215;20,87;2
1;234;216,67;20,87;2
1;234;217,5;20,87;2
1;234;218,33;20,87;2
1;234;218,33;20,81;2
1;234;215,83;20,87;2
1;233;219,17;20,81;2
1;233;219,17;20,87;2
1;233;221,67;20,87;2
1;233;223,33;20,87;2
1;233;224,17;20,87;2
1;234;225,83;20,87;2
1;235;225;20,87;2
1;238;225,83;20,87;2
1;235;226,67;20,87;2
